Timestamp;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;Manual Check;UpdateStatus
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;2;process;test_register;Registration process;SUCCESS;44.5;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;process;test_filter;Application of filters process;SUCCESS;28.5;8;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;process;test_addtocart;Add to cart process;SUCCESS;44.92;10;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;process;test_login;Authorization process;SUCCESS;77.13;10;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;process;test_checkout;Checkout process;ERROR;75.29;27;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;3;process;test_register;Registration process;SUCCESS;64.94;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;process;test_login;Authorization process;SUCCESS;37.97;10;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;process;test_register;Registration process;SUCCESS;40.16;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;process;test_checkout;Checkout process;ERROR;93.14;21;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;process;test_addtocart;Add to cart process;FAIL;90.79;12;AssertionError;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;4;process;test_filter;Application of filters process;SUCCESS;45.62;10;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;process;test_filter;Application of filters process;SUCCESS;58.53;10;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;process;test_login;Authorization process;SUCCESS;73.79;8;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;process;test_checkout;Checkout process;ERROR;84.42;22;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;process;test_addtocart;Add to cart process;ERROR;110.11;9;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;5;process;test_register;Registration process;SUCCESS;120.04;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;process;test_addtocart;Add to cart process;ERROR;57.11;8;NoSuchElement;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;process;test_checkout;Checkout process;FAIL;60.41;40;AssertionError;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;process;test_login;Authorization process;SUCCESS;68.51;7;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;process;test_filter;Application of filters process;SUCCESS;94.01;8;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;1;process;test_register;Registration process;SUCCESS;70.96;20;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;process;test_addtocart;Add to cart process;SUCCESS;74.75;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;process;test_login;Authorization process;SUCCESS;20.87;7;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;process;test_filter;Application of filters process;SUCCESS;20.53;7;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;process;test_checkout;Checkout process;ERROR;65.82;27;ElementNotInteractable;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;2;process;test_register;Registration process;SUCCESS;43.26;14;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;process;test_filter;Application of filters process;SUCCESS;36.16;8;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;process;test_addtocart;Add to cart process;SUCCESS;42.77;11;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;process;test_checkout;Checkout process;ERROR;42.29;28;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;process;test_login;Authorization process;SUCCESS;31.72;7;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;3;process;test_register;Registration process;SUCCESS;52.03;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;process;test_login;Authorization process;SUCCESS;46.97;8;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;process;test_filter;Application of filters process;ERROR;49.37;7;Other;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;process;test_checkout;Checkout process;SUCCESS;56.48;40;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;process;test_addtocart;Add to cart process;FAIL;83.52;13;AssertionError;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;process;test_addtocart;Add to cart process;FAIL;35.2;0;AssertionError;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;4;process;test_register;Registration process;SUCCESS;46.85;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;process;test_filter;Application of filters process;SUCCESS;40.06;12;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;process;test_checkout;Checkout process;ERROR;44.54;7;Timeout;FALSE;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;process;test_login;Authorization process;SUCCESS;14.94;7;OK;OK;
20250422_145406;nopCommerce;gpt4o;GPT-4o;detailed;768;768x768;5;process;test_register;Registration process;SUCCESS;8.83;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;process;test_login;Authorization process;SUCCESS;26.17;11;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;process;test_register;Registration process;SUCCESS;28.89;14;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;process;test_addtocart;Add to cart process;SUCCESS;28.37;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;process;test_checkout;Checkout process;ERROR;38.99;52;ElementNotInteractable;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;1;process;test_filter;Application of filters process;ERROR;47.43;10;Timeout;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;process;test_addtocart;Add to cart process;FAIL;23.86;8;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;process;test_login;Authorization process;SUCCESS;21.23;7;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;process;test_filter;Application of filters process;SUCCESS;39.53;10;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;process;test_register;Registration process;SUCCESS;17.4;13;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;2;process;test_checkout;Checkout process;ERROR;40.16;38;ElementNotInteractable;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;process;test_register;Registration process;LOAD_ERROR;0;0;Other;TRUE;Q
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;process;test_addtocart;Add to cart process;SUCCESS;18.39;13;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;process;test_filter;Application of filters process;SUCCESS;29.59;8;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;process;test_addtocart;Add to cart process;FAIL;27.53;10;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;process;test_login;Authorization process;SUCCESS;30.7;7;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;process;test_register;Registration process;LOAD_ERROR;0;0;Other;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;3;process;test_checkout;Checkout process;FAIL;37.55;42;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;process;test_checkout;Checkout process;ERROR;20.21;29;ElementNotInteractable;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;process;test_login;Authorization process;ERROR;24.16;8;NoSuchElement;TRUE;NO
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;4;process;test_filter;Application of filters process;SUCCESS;26.97;9;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;process;test_addtocart;Add to cart process;SUCCESS;30.98;10;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;process;test_checkout;Checkout process;ERROR;21.43;34;ElementNotInteractable;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;process;test_login;Authorization process;SUCCESS;29.47;9;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;process;test_register;Registration process;SUCCESS;29.18;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;1;ui;test_home;Home page;SUCCESS;19.25;30;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;detailed;source;1920x893;5;process;test_filter;Application of filters process;ERROR;43.63;9;Timeout;TRUE;MB
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;1;ui;test_login_page;Login page;SUCCESS;14.98;27;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;1;ui;test_register_page;Registration page;SUCCESS;23.9;0;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;2;ui;test_register_page;Registration page;SUCCESS;23.51;10;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;2;ui;test_login_page;Login page;SUCCESS;23.98;11;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;2;ui;test_home;Home page;SUCCESS;24.55;11;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;1;ui;test_search_page;Search page;FAIL;35.94;5;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;3;ui;test_register_page;Registration page;SUCCESS;26.86;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;3;ui;test_home;Home page;SUCCESS;27.34;20;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;3;ui;test_login_page;Login page;SUCCESS;25.8;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;2;ui;test_search_page;Search page;FAIL;39.25;4;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;3;ui;test_search_page;Search page;SUCCESS;19.19;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;4;ui;test_login_page;Login page;SUCCESS;20.64;12;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;4;ui;test_home;Home page;SUCCESS;24.62;10;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;4;ui;test_register_page;Registration page;SUCCESS;31.39;14;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;5;ui;test_home;Home page;SUCCESS;29.7;11;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;4;ui;test_search_page;Search page;FAIL;51.77;16;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;5;ui;test_login_page;Login page;SUCCESS;19.2;7;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;5;ui;test_register_page;Registration page;SUCCESS;16.91;8;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;1;ui;test_home;Home page;SUCCESS;23.83;10;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;1024;1024x1024;5;ui;test_search_page;Search page;FAIL;34.02;4;AssertionError;FALSE;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;1;ui;test_login_page;Login page;SUCCESS;26.71;11;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;1;ui;test_register_page;Registration page;SUCCESS;25.39;16;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;2;ui;test_home;Home page;SUCCESS;22.12;16;OK;OK;
20250422_151609;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;1;ui;test_search_page;Search page;FAIL;43.32;14;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;3;ui;test_login_page;Login page;SUCCESS;16.09;7;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;2;ui;test_login_page;Login page;SUCCESS;16.19;6;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;2;ui;test_register_page;Registration page;SUCCESS;16.49;19;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;3;ui;test_home;Home page;SUCCESS;18.37;6;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;2;ui;test_search_page;Search page;FAIL;32.36;14;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;3;ui;test_register_page;Registration page;SUCCESS;16.46;8;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;4;ui;test_home;Home page;SUCCESS;16.42;8;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;3;ui;test_search_page;Search page;FAIL;17.05;12;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;4;ui;test_login_page;Login page;SUCCESS;16.94;18;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;4;ui;test_register_page;Registration page;SUCCESS;13.25;18;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;5;ui;test_home;Home page;SUCCESS;15.78;10;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;5;ui;test_login_page;Login page;SUCCESS;15.87;8;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;5;ui;test_register_page;Registration page;SUCCESS;16.49;12;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;4;ui;test_search_page;Search page;FAIL;34.3;7;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;1;ui;test_home;Home page;SUCCESS;21.26;16;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;1;ui;test_login_page;Login page;SUCCESS;27.36;16;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;768;768x768;5;ui;test_search_page;Search page;FAIL;35.64;11;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;1;ui;test_register_page;Registration page;FAIL;41.31;19;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;2;ui;test_home;Home page;SUCCESS;20.93;11;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;2;ui;test_register_page;Registration page;SUCCESS;15.53;12;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;1;ui;test_search_page;Search page;FAIL;31.55;8;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;2;ui;test_login_page;Login page;SUCCESS;21.23;16;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;3;ui;test_home;Home page;SUCCESS;15.5;14;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;3;ui;test_login_page;Login page;SUCCESS;18.49;8;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;2;ui;test_search_page;Search page;FAIL;32.2;9;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;3;ui;test_register_page;Registration page;SUCCESS;19.23;13;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;4;ui;test_home;Home page;SUCCESS;11.76;13;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;3;ui;test_search_page;Search page;ERROR;32.82;6;Timeout;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;4;ui;test_login_page;Login page;SUCCESS;18.0;16;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;4;ui;test_register_page;Registration page;SUCCESS;15.78;14;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;5;ui;test_login_page;Login page;SUCCESS;9.39;8;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;5;ui;test_home;Home page;SUCCESS;22.2;9;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;5;ui;test_register_page;Registration page;SUCCESS;17.46;14;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;4;ui;test_search_page;Search page;ERROR;41.94;21;Timeout;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;simple;source;1920x893;5;ui;test_search_page;Search page;FAIL;38.58;7;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;1;ui;test_search_page;Search page;SUCCESS;17.62;12;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;1;ui;test_register_page;Registration page;SUCCESS;24.88;1;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;1;ui;test_home;Home page;FAIL;36.15;4;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;1;ui;test_login_page;Login page;ERROR;32.5;14;Timeout;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;2;ui;test_home;Home page;SUCCESS;21.79;12;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;2;ui;test_login_page;Login page;SUCCESS;21.33;12;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;2;ui;test_register_page;Registration page;SUCCESS;15.76;3;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;2;ui;test_search_page;Search page;SUCCESS;14.21;14;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;3;ui;test_home;Home page;FAIL;10.52;10;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;3;ui;test_register_page;Registration page;SUCCESS;24.47;7;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_home;Home page;SUCCESS;22.49;15;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;3;ui;test_search_page;Search page;FAIL;36.57;9;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_login_page;Login page;SUCCESS;27.14;13;OK;OK;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;3;ui;test_login_page;Login page;FAIL;45.82;12;AssertionError;FALSE;
20250422_152509;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_register_page;Registration page;SUCCESS;7.81;3;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_login_page;Login page;SUCCESS;20.25;12;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_search_page;Search page;SUCCESS;18.86;6;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_home;Home page;SUCCESS;18.45;17;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;4;ui;test_search_page;Search page;FAIL;35.91;1;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_home;Home page;FAIL;12.73;8;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_login_page;Login page;SUCCESS;12.46;11;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;1024;1024x1024;5;ui;test_register_page;Registration page;SUCCESS;42.55;14;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_register_page;Registration page;SUCCESS;12.91;12;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_login_page;Login page;SUCCESS;21.79;6;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_register_page;Registration page;SUCCESS;20.25;19;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_home;Home page;ERROR;18.2;14;Other;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;1;ui;test_search_page;Search page;SUCCESS;29.45;13;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;2;ui;test_search_page;Search page;SUCCESS;25.74;11;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_register_page;Registration page;SUCCESS;18.79;17;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_home;Home page;SUCCESS;18.74;15;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_login_page;Login page;FAIL;19.5;8;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_home;Home page;FAIL;38.7;12;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;3;ui;test_search_page;Search page;FAIL;37.07;11;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_search_page;Search page;ERROR;27.52;4;Timeout;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_home;Home page;SUCCESS;14.09;12;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_register_page;Registration page;FAIL;36.94;13;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;4;ui;test_login_page;Login page;ERROR;36.73;15;Timeout;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_login_page;Login page;FAIL;32.18;14;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_login_page;Login page;SUCCESS;15.87;8;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_home;Home page;FAIL;15.9;8;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_register_page;Registration page;FAIL;35.98;9;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;768;768x768;5;ui;test_search_page;Search page;ERROR;37.34;9;Timeout;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_home;Home page;SUCCESS;13.16;13;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_register_page;Registration page;SUCCESS;19.37;12;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_login_page;Login page;SUCCESS;9.86;17;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;1;ui;test_search_page;Search page;FAIL;32.31;7;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_register_page;Registration page;SUCCESS;18.74;15;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_home;Home page;SUCCESS;17.22;11;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_login_page;Login page;SUCCESS;17.3;11;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_register_page;Registration page;FAIL;16.06;14;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_home;Home page;SUCCESS;10.34;9;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;2;ui;test_search_page;Search page;ERROR;43.63;9;Timeout;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;3;ui;test_search_page;Search page;SUCCESS;20.95;15;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_login_page;Login page;FAIL;16.84;10;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_register_page;Registration page;FAIL;9.33;5;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;4;ui;test_search_page;Search page;SUCCESS;21.27;7;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_home;Home page;SUCCESS;17.99;9;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_search_page;Search page;SUCCESS;14.94;7;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_login_page;Login page;SUCCESS;19.8;11;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_login_page;Login page;SUCCESS;12.29;9;OK;OK;
20250422_153147;nopCommerce;gpt4o;GPT-4o;medium;source;1920x893;5;ui;test_register_page;Registration page;FAIL;37.49;9;AssertionError;FALSE;
20250422_153147;nopCommerce;gpt4o;GPT-4o;detailed;1024;1024x1024;1;ui;test_search_page;Search page;SUCCESS;11.23;9;OK;OK;
